y,x,m,t,id
166.8698224852071,139.37573964497042,15.659763313609467,0,91
174.59800664451828,173.96677740863788,19.49833887043189,0,92
152.13168724279836,148.02469135802468,17.238683127572017,0,93
214.3173431734317,38.80073800738008,18.85239852398524,0,94
266.9098591549296,156.95492957746478,18.070422535211268,0,95
106.62222222222222,134.77777777777777,13.525,0,96
92.66949152542372,206.7457627118644,18.319209039548024,0,97
196.5283018867925,248.4213836477988,21.11006289308176,0,98
23.491071428571427,32.288690476190474,17.642857142857142,0,99
288.8793650793651,168.6952380952381,16.612698412698414,0,100
71.51162790697674,57.13565891472868,16.84108527131783,0,101
241.4508670520231,186.8439306358381,17.31791907514451,0,102
135.40437158469945,138.5792349726776,16.101092896174862,0,103
140.30976430976432,76.08417508417509,20.393939393939394,0,104
74.68152866242038,81.5732484076433,17.50955414012739,0,105
266.48275862068965,130.5632183908046,19.79022988505747,0,106
44.59356725146199,286.859649122807,19.56140350877193,0,107
282.728323699422,284.6127167630058,20.09826589595376,0,108
209.3724340175953,270.42815249266863,17.483870967741936,0,109
181.5191082802548,76.72292993630573,18.254777070063696,0,110
205.2542372881356,168.20096852300242,20.38256658595642,0,111
263.91901408450707,215.1549295774648,18.38732394366197,0,112
257.2040816326531,246.2312925170068,21.19047619047619,0,113
66.0343137254902,208.61274509803923,18.977941176470587,0,114
159.63194444444446,28.32986111111111,20.11458333333333,0,115
219.3452768729641,191.67100977198697,18.21172638436482,0,116
231.4983606557377,250.9967213114754,20.832786885245905,0,117
195.94464944649445,54.06642066420664,19.41328413284133,0,118
164.0467289719626,284.42367601246104,20.33333333333333,0,119
288.0868347338936,137.23249299719888,20.04201680672269,0,120
137.1337386018237,273.4498480243161,18.66261398176292,0,121
241.49870801033592,79.79586563307494,17.91731266149871,0,122
255.9635761589404,35.688741721854306,23.165562913907284,1,26
96.45038167938932,166.72137404580153,20.30152671755725,1,15
244.7614942528736,208.3362068965517,17.839080459770116,1,33
31.861198738170348,91.08517350157727,17.21135646687697,1,20
259.64940239043824,13.557768924302788,23.30278884462152,1,29
59.79937304075235,179.8746081504702,19.63322884012539,1,5
176.88674033149172,260.24309392265195,17.85635359116022,1,9
261.904,102.056,18.976,1,58
71.5464135021097,105.33333333333331,15.031645569620252,1,31
208.26402640264027,230.69306930693068,18.105610561056107,1,2
120.48441926345608,119.5042492917847,16.847025495750707,1,23
166.6320474777448,139.17507418397625,15.676557863501484,1,91
112.95757575757575,74.37878787878788,17.89090909090909,1,28
137.19718309859155,101.75,19.26056338028169,1,6
211.34795321637424,110.30116959064328,18.02046783625731,1,24
209.93402777777777,17.805555555555557,16.77777777777778,1,39
267.4095238095238,268.53968253968253,17.831746031746032,1,54
111.05864197530865,182.0,19.66358024691358,1,22
200.11320754716985,205.9698113207548,18.15849056603773,1,63
92.34110787172013,206.3935860058309,18.198250728862973,1,97
163.61949685534591,283.8176100628931,20.27987421383648,1,119
95.2429906542056,86.33644859813084,19.635514018691588,1,18
83.90304709141274,131.93628808864267,16.426592797783933,1,10
135.19786096256684,138.20855614973263,16.32085561497326,1,103
15.575250836120402,267.2341137123746,15.779264214046822,1,12
196.420245398773,248.25153374233128,20.650306748466257,1,98
287.99624060150376,30.86466165413534,22.68045112781955,1,14
264.9075342465753,75.53767123287672,18.21575342465753,1,30
240.32179930795849,128.2491349480969,18.06920415224913,1,50
58.61935483870968,128.33870967741936,15.87741935483871,1,43
137.983922829582,42.40514469453376,18.89710610932476,1,48
233.31896551724137,103.19540229885058,20.35632183908046,1,17
113.80062305295952,271.06542056074767,17.72897196261682,1,44
192.47924528301888,93.17735849056604,18.5245283018868,1,34
265.3708439897698,187.9488491048593,17.273657289002557,1,38
248.8368580060423,56.66767371601208,19.13897280966768,1,35
149.4467213114754,122.82786885245902,14.56967213114754,1,47
74.0448717948718,81.04166666666667,17.326923076923077,1,105
87.18396226415095,254.3066037735849,19.11320754716981,1,8
91.13488372093023,281.33953488372094,20.09302325581396,1,49
130.6177606177606,161.82625482625485,17.652509652509654,1,40
53.01384083044983,146.6089965397924,16.826989619377162,1,37
101.25490196078432,108.97058823529412,14.173202614379084,1,60
167.7565789473684,59.79276315789474,18.37171052631579,1,62
65.27619047619048,259.53809523809525,20.68095238095238,1,46
150.48701298701295,198.7435064935065,18.15584415584416,1,36
170.33877551020407,14.036734693877552,19.089795918367347,1,51
112.8768115942029,50.5036231884058,18.721014492753625,1,42
50.848942598187314,43.35649546827795,14.6797583081571,1,57
74.63350785340315,246.5287958115184,19.670157068062828,1,41
227.7565632458234,152.5584725536993,18.198090692124104,1,16
213.7591973244147,137.85284280936455,18.91304347826087,1,7
286.7055555555556,110.44444444444444,20.53611111111111,1,59
229.40983606557376,226.5737704918033,23.521311475409835,1,3
25.725925925925925,139.76296296296297,17.938271604938272,1,55
36.75526315789474,260.5473684210526,16.268421052631577,1,21
117.76923076923076,152.3979933110368,15.62876254180602,1,19
82.01340482573727,228.9195710455764,18.49597855227882,1,56
66.91558441558442,281.87987012987014,17.63961038961039,1,53
288.5566037735849,168.44654088050314,16.257861635220127,1,100
184.26765799256503,38.44237918215613,18.323420074349443,1,52
39.972307692307695,166.3723076923077,18.28,1,4
266.6412429378531,156.82203389830508,18.214689265536723,1,95
23.376044568245124,178.93036211699163,14.793871866295264,1,85
42.437106918239,210.6823899371069,18.64465408805032,1,73
38.61068702290076,120.33206106870227,16.88167938931298,1,82
174.09872611464968,173.4904458598726,18.554140127388536,1,92
65.90930787589498,208.527446300716,18.47494033412888,1,114
23.051020408163264,68.03571428571429,14.0,1,87
140.4299363057325,75.5828025477707,20.08917197452229,1,104
106.36516853932584,134.84831460674158,13.893258426966293,1,96
47.33854166666666,66.53385416666667,16.479166666666668,1,25
280.7549668874172,226.83112582781456,19.72185430463576,1,78
246.1064516129032,164.04193548387096,18.05161290322581,1,72
120.05278592375366,27.65982404692082,19.516129032258064,1,77
287.716621253406,136.94005449591282,19.52316076294278,1,120
116.07185628742516,219.67065868263472,19.82634730538922,1,80
21.85667752442997,202.99674267100977,17.107491856677523,1,66
23.493307839388144,235.39388145315488,16.77246653919694,1,67
178.45854922279793,199.1321243523316,19.21502590673575,1,75
90.12912087912088,57.76923076923077,18.906593406593405,1,81
220.9017857142857,62.18080357142857,23.845982142857142,1,84
219.0690789473684,190.95065789473685,18.013157894736842,1,116
50.851851851851855,93.28086419753086,15.475308641975309,1,83
15.060344827586206,101.29885057471265,17.07183908045977,1,90
214.01136363636363,38.61742424242424,19.109848484848484,1,94
277.3638888888889,56.05833333333333,19.33055555555556,1,86
162.30072463768116,242.6014492753623,21.40942028985508,1,88
153.5909090909091,171.35227272727272,20.86647727272728,1,89
193.6054216867469,120.14759036144578,18.88855421686747,1,0
46.01315789473684,235.1578947368421,17.29385964912281,1,71
185.0590809628009,152.49671772428883,15.849015317286652,1,79
151.9087136929461,147.61825726141078,17.543568464730292,1,93
204.62004662004665,168.34265734265733,19.997668997669,1,111
240.9184210526316,80.06052631578947,17.907894736842106,1,122
84.56331877729258,153.3886462882096,22.397379912663755,1,45
11.332167832167832,287.92657342657344,14.36013986013986,1,65
137.01223241590213,273.2844036697248,18.553516819571865,1,121
174.78980891719746,115.4171974522293,16.46496815286624,1,11
256.6529209621993,245.77319587628867,21.97938144329897,1,113
23.16816816816817,32.129129129129126,17.36036036036036,1,99
90.84520123839008,33.8266253869969,17.45201238390093,1,13
241.1813031161473,186.2209631728045,17.042492917847024,1,102
231.24496644295303,250.9127516778524,21.33221476510067,1,117
184.50387596899225,226.40697674418604,17.7015503875969,1,1
263.9744525547445,214.5510948905109,19.08759124087592,1,112
159.53356890459364,27.929328621908127,20.02120141342756,1,115
181.39808917197453,76.04140127388536,18.264331210191084,1,110
156.8371335504886,93.91205211726384,19.56677524429968,1,27
105.12938005390836,242.2614555256065,18.78167115902965,1,64
266.32,130.24285714285713,19.445714285714285,1,106
71.18861209964413,56.2135231316726,15.932384341637013,1,101
241.78398058252424,279.43203883495147,24.356796116504853,1,68
70.03092783505154,25.16752577319588,16.63917525773196,1,70
209.00298507462688,270.0328358208955,17.18507462686567,1,109
133.66352201257862,186.26415094339623,19.76729559748428,1,74
195.9084507042253,53.728873239436616,18.66197183098592,1,118
282.44159544159544,284.3133903133903,19.55555555555556,1,108
44.330330330330334,286.24624624624624,19.534534534534533,1,107
131.03061224489795,250.6768707482993,19.6156462585034,1,61
144.8921568627451,221.0555555555556,19.5,1,76
229.66052631578947,22.44210526315789,16.189473684210526,1,69
137.06101694915253,101.90169491525424,18.36271186440678,2,6
73.96884735202492,81.16822429906541,17.64797507788162,2,105
58.6740506329114,128.1487341772152,15.651898734177216,2,43
261.9761273209549,101.86206896551724,18.77984084880637,2,58
264.70529801324506,75.62913907284768,18.188741721854303,2,30
95.08038585209005,85.93247588424437,19.9967845659164,2,18
244.5134328358209,208.5044776119403,18.414925373134327,2,33
66.74917491749174,282.09570957095707,18.09570957095709,2,53
213.1858108108108,137.9560810810811,19.614864864864863,2,7
112.60185185185183,74.72222222222223,17.64814814814815,2,28
110.91588785046729,182.0965732087228,19.50155763239876,2,22
96.48863636363636,166.8901515151515,19.681818181818183,2,15
25.74567901234568,139.4962962962963,18.041975308641977,2,55
174.76602564102564,115.41666666666669,17.01923076923077,2,11
86.89252336448598,253.92523364485984,19.5,2,8
258.8257575757576,13.920454545454543,22.893939393939394,2,29
288.26934984520125,168.65325077399382,16.3343653250774,2,100
65.62720403022671,208.87909319899245,18.556675062972293,2,114
255.7697368421053,35.608552631578945,23.664473684210527,2,26
39.65653495440729,166.45592705167172,18.37386018237082,2,4
211.0632183908046,110.30459770114942,17.735632183908045,2,24
120.0974212034384,119.72779369627509,16.401146131805156,2,23
74.02209944751381,246.5580110497237,20.03867403314917,2,41
199.984496124031,205.7829457364341,18.42635658914729,2,63
240.7862796833773,79.63060686015831,17.891820580474935,2,122
15.445578231292515,267.0952380952381,16.020408163265305,2,12
70.81818181818181,56.094545454545454,16.221818181818183,2,101
208.60763888888889,231.28125,18.19097222222222,2,2
92.47197640117994,206.36873156342185,18.58407079646018,2,97
135.0951086956522,138.1358695652174,15.69836956521739,2,103
239.94076655052265,128.25783972125436,18.285714285714285,2,50
118.02317880794702,152.6887417218543,15.221854304635762,2,19
196.15030674846625,248.59509202453987,20.70552147239264,2,98
114.55970149253731,270.3544776119403,19.26492537313433,2,44
192.2218309859155,93.52112676056338,18.0,2,34
112.817843866171,50.72490706319702,18.539033457249072,2,42
150.38741721854305,198.77814569536423,18.490066225165563,2,36
248.55927051671733,56.74164133738602,19.5258358662614,2,35
91.16981132075472,281.3867924528302,20.64622641509434,2,49
65.25471698113208,259.66037735849056,21.17452830188679,2,46
264.7064935064936,188.83116883116884,17.223376623376623,2,38
52.96333333333333,146.45,16.623333333333335,2,37
227.850710900474,152.63270142180096,18.061611374407583,2,16
101.19426751592356,108.9904458598726,14.321656050955411,2,60
209.58275862068965,17.76206896551724,16.275862068965516,2,39
71.55291576673866,105.44924406047517,15.520518358531318,2,31
130.34117647058824,161.85882352941175,17.19607843137255,2,40
184.1433823529412,38.669117647058826,18.591911764705884,2,52
170.66536964980546,13.988326848249027,18.859922178988327,2,51
137.96039603960395,42.81188118811881,18.663366336633665,2,48
50.38988095238095,43.270833333333336,15.199404761904765,2,57
229.12738853503183,226.79936305732485,22.85987261146497,2,3
151.1103896103896,121.16233766233766,15.13961038961039,2,47
267.2798742138365,268.7672955974843,17.88993710691824,2,54
82.0569105691057,228.9485094850949,18.392953929539296,2,56
36.49476439790576,260.4319371727749,16.180628272251308,2,21
167.71812080536913,59.80872483221477,18.77181208053691,2,62
286.40437158469945,110.62021857923496,20.39071038251366,2,59
59.80967741935484,179.86451612903227,19.53548387096774,2,5
166.84307692307692,139.15076923076924,15.852307692307692,2,91
287.7083333333333,31.045454545454547,22.85606060606061,2,14
176.36516853932585,260.4466292134832,18.64887640449438,2,9
140.07792207792207,75.80194805194805,19.57792207792208,2,104
23.190217391304348,178.9211956521739,14.472826086956522,2,85
263.5830258302583,214.8819188191882,19.24354243542436,2,112
21.565625,203.109375,16.4625,2,66
69.80100755667506,25.506297229219143,16.387909319899244,2,70
266.6897506925208,156.7202216066482,17.75623268698061,2,95
115.86486486486488,219.5285285285285,19.894894894894893,2,80
266.1818181818182,130.33238636363637,19.55397727272728,2,106
229.6478494623656,22.61021505376344,16.712365591397848,2,69
14.913793103448276,101.4367816091954,17.189655172413794,2,90
42.23101265822785,210.8069620253165,18.746835443037973,2,73
45.93243243243244,235.2297297297297,17.603603603603602,2,71
119.8859649122807,27.432748538011698,18.985380116959064,2,77
38.51865671641791,120.53731343283582,16.59328358208955,2,82
178.17287234042553,199.16489361702128,19.61968085106383,2,75
50.74468085106383,92.93920972644376,15.82370820668693,2,83
23.39884393063584,235.2312138728324,16.84971098265896,2,67
213.9732824427481,38.53053435114504,18.935114503816795,2,94
106.05428571428573,134.84571428571428,13.98857142857143,2,96
184.710407239819,152.48190045248867,16.147058823529413,2,79
220.67483296213808,62.34966592427617,23.679287305122493,2,84
246.15359477124184,163.9281045751634,18.09803921568628,2,72
277.2338028169014,56.16901408450704,20.08169014084507,2,86
153.82028985507247,171.16521739130434,20.40289855072464,2,89
162.20567375886526,242.47163120567376,21.53191489361702,2,88
193.4882352941177,120.2970588235294,18.902941176470588,2,0
156.70226537216828,93.8705501618123,19.883495145631063,2,27
204.53953488372093,167.9953488372093,20.68139534883721,2,111
219.123745819398,191.30434782608697,18.53846153846154,2,116
287.656,136.95466666666667,19.442666666666668,2,120
208.8089552238806,270.09253731343284,17.567164179104477,2,109
90.03399433427762,57.85552407932011,19.444759206798867,2,81
47.49869451697128,66.70757180156657,16.819843342036553,2,25
105.15760869565216,242.01902173913044,18.597826086956523,2,64
130.9527027027027,250.6858108108108,19.638513513513512,2,61
256.4655737704918,246.64590163934423,20.81639344262295,2,113
282.25214899713467,284.4412607449857,19.91404011461318,2,108
90.8,34.07301587301588,17.469841269841268,2,13
83.84239130434783,131.88315217391303,16.3125,2,10
22.70359281437126,32.206586826347305,17.910179640718564,2,99
233.1850828729281,103.59116022099448,19.886740331491712,2,17
44.2485549132948,286.4248554913295,19.251445086705203,2,107
231.17434210526315,251.0986842105264,20.80263157894737,2,117
163.67936507936508,283.9968253968254,20.85396825396825,2,119
84.51785714285714,153.47321428571428,22.544642857142858,2,45
23.16284987277354,67.88295165394402,14.150127226463104,2,87
11.43859649122807,288.1438596491228,14.459649122807017,2,65
144.72491909385113,221.4466019417476,19.54368932038835,2,76
241.0367231638418,186.3135593220339,17.149717514124294,2,102
136.91445427728613,273.2920353982301,18.94395280235988,2,121
173.88778877887788,173.68976897689768,18.683168316831683,2,92
159.2334494773519,28.01045296167248,20.02787456445993,2,115
31.8599348534202,91.31270358306188,17.27361563517915,2,20
241.60386473429952,279.6231884057971,24.30917874396136,2,68
195.6715328467153,53.98175182481752,19.054744525547445,2,118
184.35496183206104,226.43129770992363,17.68702290076336,2,1
133.73076923076923,186.3653846153846,19.7948717948718,2,74
151.89430894308944,147.46341463414635,17.06910569105691,2,93
181.2419354838709,76.41290322580645,18.706451612903223,2,110
280.4267515923567,226.8694267515924,19.23885350318472,2,78
286.17771883289123,110.15384615384616,20.122015915119363,3,59
200.00381679389312,205.37786259541983,18.73282442748092,3,63
240.5448275862069,127.44137931034484,17.93793103448276,3,50
36.64089775561097,260.0299251870324,15.890274314214464,3,21
166.40588235294118,138.87941176470588,15.06764705882353,3,91
213.25838926174487,137.5201342281879,19.2013422818792,3,7
167.4569536423841,59.28476821192053,18.67549668874172,3,62
267.13166144200625,268.3228840125392,17.677115987460816,3,54
96.06159420289856,166.65217391304347,19.315217391304348,3,15
208.3,230.59666666666664,18.16333333333333,3,2
174.84444444444443,115.0095238095238,16.77777777777778,3,11
136.85410334346506,272.7386018237082,18.580547112462007,3,121
83.9492957746479,131.27605633802816,16.614084507042254,3,10
14.952861952861952,266.83838383838383,16.13804713804714,3,12
261.4639175257732,101.52319587628864,18.6159793814433,3,58
58.671826625387,127.92879256965944,15.48297213622291,3,43
288.49375,168.178125,16.61875,3,100
65.72319201995012,207.84039900249377,18.4214463840399,3,114
112.48181818181818,74.42121212121212,17.763636363636362,3,28
11.286713286713288,287.72727272727275,14.891608391608392,3,65
264.61279461279463,75.28956228956228,18.34006734006734,3,30
104.99730458221023,241.4932614555256,18.4177897574124,3,64
240.54593175853017,79.12860892388451,17.787401574803148,3,122
113.60185185185183,271.00308641975306,18.080246913580247,3,44
92.21052631578948,205.8187134502924,18.476608187134502,3,97
210.92917847025493,110.13881019830028,17.91784702549575,3,24
244.55459770114945,208.22988505747125,17.451149425287355,3,33
39.6822429906542,166.36760124610592,17.822429906542055,3,4
233.2437673130194,103.11080332409972,20.05540166204986,3,17
95.12312312312312,85.93093093093093,19.186186186186188,3,18
151.71428571428572,146.70238095238096,16.563492063492063,3,93
87.19196428571429,253.9196428571429,19.0,3,8
71.34848484848484,104.92424242424242,15.547619047619047,3,31
151.6358024691358,120.2746913580247,15.324074074074074,3,47
192.2661870503597,93.11870503597122,18.25539568345324,3,34
73.96261682242991,80.797507788162,16.90342679127726,3,105
227.9367396593674,152.06082725060827,18.28467153284672,3,16
248.51641791044776,56.31044776119403,19.19402985074627,3,35
120.01759530791789,119.52199413489735,16.80351906158358,3,23
170.43650793650792,13.761904761904765,18.642857142857142,3,51
52.795918367346935,145.9251700680272,17.010204081632654,3,37
138.11111111111111,42.285714285714285,18.19047619047619,3,48
25.77860696517413,139.38805970149255,17.95273631840796,3,55
65.54245283018868,259.3867924528302,20.50943396226415,3,46
50.28908554572271,43.091445427728615,14.501474926253689,3,57
101.11575562700963,108.7588424437299,14.180064308681672,3,60
209.61484098939928,17.250883392226147,16.49469964664311,3,39
134.82934131736528,137.49101796407186,17.176646706586826,3,103
112.34892086330936,50.11510791366906,18.820143884892087,3,42
81.9068493150685,228.586301369863,18.64383561643836,3,56
66.44951140065146,281.2214983713355,17.537459283387623,3,53
150.62745098039215,198.4640522875817,17.970588235294116,3,36
184.37546468401487,37.951672862453535,19.15613382899628,3,52
111.00923076923075,181.4984615384616,19.51692307692308,3,22
229.1590909090909,226.32467532467533,23.13961038961039,3,3
130.476,161.228,17.684,3,40
264.96725440806046,187.69017632241813,17.309823677581864,3,38
60.031948881789134,179.2108626198083,19.396166134185304,3,5
287.74632352941177,30.643382352941178,21.97426470588235,3,14
38.71582733812949,120.11870503597122,17.02517985611511,3,82
156.91666666666666,93.40705128205128,19.58653846153846,3,27
280.33116883116884,226.4318181818182,19.11688311688312,3,78
208.8333333333333,270.0242424242424,17.23030303030303,3,109
266.3031161473088,130.08498583569406,19.26345609065156,3,106
50.77917981072555,92.82965299684544,15.85173501577287,3,83
89.8972972972973,57.34054054054054,18.55945945945946,3,81
181.1479099678457,75.65273311897106,18.556270096463024,3,110
263.5791366906475,214.4568345323741,18.694244604316548,3,112
195.40213523131672,53.70462633451957,19.02491103202847,3,118
42.37820512820513,210.5032051282052,18.98397435897436,3,73
140.27707006369425,75.30891719745223,19.53821656050956,3,104
119.9737609329446,27.22448979591837,18.9533527696793,3,77
116.07228915662652,219.1656626506024,19.849397590361445,3,80
245.97492163009403,163.55172413793105,17.887147335423197,3,72
45.93243243243244,234.57207207207207,17.824324324324323,3,71
144.69131832797427,220.82315112540192,18.83279742765273,3,76
23.26553672316384,178.61864406779662,14.635593220338984,3,85
178.15284974093265,198.6321243523316,19.30829015544041,3,75
14.879656160458453,101.10601719197707,17.068767908309457,3,90
218.96052631578948,190.71052631578948,18.667763157894736,3,116
106.03216374269006,134.5906432748538,14.11111111111111,3,96
213.8593155893536,38.0722433460076,18.98098859315589,3,94
184.6024096385542,151.98313253012049,16.07710843373494,3,79
21.630573248407643,202.80254777070064,16.366242038216562,3,66
277.1304347826087,55.74728260869565,19.445652173913043,3,86
23.388571428571428,234.90666666666667,16.883809523809525,3,67
162.10069444444446,242.13194444444449,21.350694444444443,3,88
153.65395894428153,170.7126099706745,21.255131964809383,3,89
203.8521739130435,167.29782608695652,21.065217391304348,3,111
173.67540983606557,173.12131147540984,18.140983606557377,3,92
23.145780051150894,67.82352941176471,14.524296675191817,3,87
193.43823529411765,119.8529411764706,18.91764705882353,3,0
241.47432762836183,279.28117359413204,24.149144254278728,3,68
137.01760563380282,101.54225352112675,18.989436619718308,3,6
259.2,13.20377358490566,22.52830188679245,3,29
163.75404530744336,283.2135922330097,20.54368932038835,3,119
31.871382636655948,90.7620578778135,17.379421221864952,3,20
176.1939058171745,260.224376731302,18.662049861495845,3,9
196.3197492163009,248.23824451410653,21.13166144200627,3,98
73.94240837696336,246.1465968586388,19.30366492146597,3,41
91.4278846153846,280.7067307692308,20.08173076923077,3,49
256.59322033898303,246.11525423728813,21.59322033898305,3,113
117.98039215686276,151.84640522875816,15.0359477124183,3,19
22.755162241887906,31.914454277286136,17.348082595870206,3,99
90.6592356687898,33.7484076433121,17.222929936305732,3,13
281.9279778393352,284.33795013850414,19.05263157894737,3,108
70.9779411764706,55.89338235294117,15.941176470588236,3,101
255.7203947368421,35.536184210526315,23.21710526315789,3,26
69.62836185819071,24.83129584352078,16.012224938875306,3,70
84.11914893617022,153.08510638297872,22.46808510638298,3,45
241.13960113960115,186.04558404558404,16.82051282051282,3,102
184.5214007782101,226.1011673151751,18.085603112840467,3,1
133.86349206349206,186.1936507936508,19.12063492063492,3,74
231.16943521594683,250.43853820598008,20.897009966777407,3,117
287.71546961325964,136.54972375690608,19.447513812154696,3,120
47.5948051948052,66.34545454545454,16.34025974025974,3,25
44.25222551928783,286.13946587537095,19.35311572700297,3,107
266.5877437325905,155.7075208913649,17.944289693593316,3,95
130.8915254237288,250.23389830508475,19.779661016949152,3,61
220.52455357142856,61.988839285714285,24.040178571428573,3,84
229.6353887399464,22.20911528150134,16.630026809651476,3,69
159.1017543859649,27.649122807017545,20.12280701754386,3,115
174.97452229299364,115.03184713375796,16.9171974522293,4,11
228.1952380952381,152.29761904761904,18.59285714285714,4,16
82.19060773480663,228.73204419889504,18.599447513812155,4,56
208.7077922077922,230.96103896103887,17.564935064935064,4,2
39.81325301204819,166.30722891566265,17.496987951807228,4,4
229.4318181818182,226.80194805194805,22.65909090909091,4,3
138.43894389438944,42.55445544554456,18.623762376237625,4,48
50.395209580838326,43.44311377245509,14.694610778443112,4,57
25.99753086419753,139.43456790123457,17.395061728395063,4,55
95.23475609756098,86.22865853658537,18.92682926829268,4,18
92.39067055393586,205.78134110787173,18.049562682215743,4,97
264.91186440677967,75.53898305084746,18.07796610169492,4,30
287.9469696969697,30.727272727272727,22.50378787878788,4,14
15.443298969072163,266.7216494845361,16.477663230240548,4,12
267.3676012461059,268.5233644859813,17.7601246105919,4,54
84.27868852459017,131.7513661202186,16.33606557377049,4,10
